Order ID,SKU Code,Product type,Item Quantity
298593,KORMA_2,MEAL,1
298593,PROTEIN_2,MEAL,1
298594,PROTEIN_2,MEAL,2
298594,V2LASAGNE_2,MEAL,1
298594,MACGREENS_2,MEAL,1
298594,KATSU_2,MEAL,1
298594,KALE_2,MEAL,1
298625,CAULI_2,MEAL,1
298625,KALE_2,MEAL,1
298625,RENDANG_2,MEAL,1
298625,PROTEIN_2,MEAL,1
298625,TAGINE_2,MEAL,1
298625,BOURG_2,MEAL,1
298633,PAELLA_2,MEAL,1
298633,CARBONARA_2,MEAL,1
298633,MANGO_1,BREAKFAST,1
298633,CAULI_2,MEAL,1
298633,BR_COCOA_1,BREAKFAST,1
298633,MACGREENS_2,MEAL,1
298633,KALE_2,MEAL,1
298633,BERRY_1,BREAKFAST,1
298633,BR_WILD_1,BREAKFAST,1
298633,KATSU_2,MEAL,1
298634,BR_COCOA_1,BREAKFAST,4
298634,BR_WILD_1,BREAKFAST,1
298634,KALE_2,MEAL,1
298634,KATSU_2,MEAL,1
298634,CAULI_2,MEAL,1
298634,CARBONARA_2,MEAL,1
298634,PAELLA_2,MEAL,1
298634,BERRY_1,BREAKFAST,1
298634,MACGREENS_2,MEAL,1
298648,NACHO_1,MEAL,1
298648,MUSHROOM_1,MEAL,1
298648,KATSU_1,MEAL,1
298648,PZ_PEPPER_1,PIZZA,1
298648,PROTEIN_1,MEAL,1
298648,PADTHAI_1,MEAL,1
298649,PROTEIN_2,MEAL,2
298649,ORZO_2,MEAL,1
298649,V2_BURRITO_2,MEAL,1
298649,TAGINE_2,MEAL,1
298649,FALAFEL_2,MEAL,1
298654,PADTHAI_2,MEAL,2
298654,BOLOGNESE_2,MEAL,1
298654,UDON_2,MEAL,1
298654,KATSU_2,MEAL,1
298654,NACHO_2,MEAL,1
298655,CARBONARA_2,MEAL,1
298655,UDON_2,MEAL,1
298655,PROTEIN_2,MEAL,1
298655,PADTHAI_2,MEAL,1
298655,V2_BURRITO_2,MEAL,1
298655,RENDANG_2,MEAL,1
298678,CARBONARA_2,MEAL,1
298678,SHEPHERD_2,MEAL,1
298678,PADTHAI_2,MEAL,1
298678,MUSHROOM_2,MEAL,1
298678,ROAST_2,MEAL,1
298678,BOLOGNESE_2,MEAL,1
298679,PAELLA_1,MEAL,1
298679,PADTHAI_1,MEAL,1
298679,RENDANG_1,MEAL,1
298679,KALE_1,MEAL,1
298679,TAGINE_1,MEAL,1
298679,KATSU_1,MEAL,1
298690,DAAL_2,MEAL,1
298690,SM_MAN_GRE_1,SMOOTHIE,1
298690,MACGREENS_2,MEAL,1
298690,SM_ALM_BAN_1,SMOOTHIE,1
298690,CHILLI_2,MEAL,1
298690,BOLOGNESE_2,MEAL,1
298690,V2LASAGNE_2,MEAL,1
298690,SM_BRK_BER_1,SMOOTHIE,1
298690,PEANUT_2,MEAL,1
298695,RENDANG_2,MEAL,1
298695,CAULI_2,MEAL,1
298695,RISOTTO_2,MEAL,1
298695,UDON_2,MEAL,1
298695,ROAST_2,MEAL,1
298695,KATSU_2,MEAL,1
298702,CHILLI_1,MEAL,1
298702,TUSCAN_1,MEAL,1
298702,ORZO_1,MEAL,1
298702,PROTEIN_1,MEAL,1
298702,FALAFEL_1,MEAL,1
298702,KORMA_1,MEAL,1
298703,SM_ALM_BER_1,SMOOTHIE,1
298703,SM_STR_PIN_1,SMOOTHIE,1
298703,SM_MAN_GRE_1,SMOOTHIE,1
298703,KORMA_1,MEAL,1
298703,PROTEIN_1,MEAL,1
298703,TUSCAN_1,MEAL,1
298703,FALAFEL_1,MEAL,1
298703,SM_ALM_BAN_1,SMOOTHIE,1
298703,SM_BRK_BER_1,SMOOTHIE,1
298703,ORZO_1,MEAL,1
298703,CHILLI_1,MEAL,1
298703,SM_BER_MAN_1,SMOOTHIE,1
298704,FALAFEL_1,MEAL,1
298704,PROTEIN_1,MEAL,1
298704,RENDANG_1,MEAL,1
298704,V2_CAULI_1,MEAL,1
298704,ORZO_1,MEAL,1
298704,KORMA_1,MEAL,1
298706,KATSU_2,MEAL,1
298706,MACGREENS_2,MEAL,1
298706,CARBONARA_2,MEAL,1
298706,DAAL_2,MEAL,1
298706,RISOTTO_2,MEAL,1
298706,PROTEIN_2,MEAL,1
298707,MACGREENS_2,MEAL,1
298707,PREMSHIP,DELIVERY,1
298707,RISOTTO_2,MEAL,1
298707,DAAL_2,MEAL,1
298707,KATSU_2,MEAL,1
298707,PADTHAI_2,MEAL,1
298707,PROTEIN_2,MEAL,1
298710,RENDANG_2,MEAL,1
298710,PADTHAI_2,MEAL,1
298710,ORZO_2,MEAL,1
298710,TAGINE_2,MEAL,1
298710,RISOTTO_2,MEAL,1
298710,UDON_2,MEAL,1
298714,UDON_2,MEAL,1
298714,PROTEIN_2,MEAL,1
298714,CARBONARA_2,MEAL,1
298714,CAULI_2,MEAL,1
298714,KATSU_2,MEAL,1
298714,CHILLI_2,MEAL,1
298715,RENDANG_2,MEAL,1
298715,MACGREENS_2,MEAL,1
298715,MUSHROOM_2,MEAL,1
298715,ROAST_2,MEAL,1
298715,RISOTTO_2,MEAL,1
298715,TUSCAN_2,MEAL,1
298716,ROAST_2,MEAL,1
298716,UDON_2,MEAL,1
298716,PROTEIN_2,MEAL,1
298716,ORZO_2,MEAL,1
298716,V2_BURRITO_2,MEAL,1
298716,PEANUT_2,MEAL,1
298717,BUTTERNUT_2,MEAL,1
298717,PESTO_2,MEAL,1
298717,TAGINE_2,MEAL,1
298717,MACGREENS_2,MEAL,1
298717,PROTEIN_2,MEAL,1
298717,SZECHUAN_2,MEAL,1
298722,MUSHROOM_2,MEAL,2
298722,PAELLA_2,MEAL,2
298722,PADTHAI_2,MEAL,2
298722,BR_WILD_1,BREAKFAST,1
298722,BIRCHER_1,BREAKFAST,1
298734,V2LASAGNE_1,MEAL,1
298734,SHEPHERD_1,MEAL,1
298734,BOLOGNESE_1,MEAL,1
298734,ROAST_1,MEAL,1
298734,KATSU_1,MEAL,1
298734,PESTO_1,MEAL,1
298754,CARBONARA_1,MEAL,1
298754,V2LASAGNE_1,MEAL,1
298754,MUSHROOM_1,MEAL,1
298754,SHEPHERD_1,MEAL,1
298754,MACGREENS_1,MEAL,1
298754,BOLOGNESE_1,MEAL,1
298755,CHILLI_1,MEAL,1
298755,BOLOGNESE_1,MEAL,1
298755,CARBONARA_1,MEAL,1
298755,SHEPHERD_1,MEAL,1
298755,KATSU_1,MEAL,1
298755,MACGREENS_1,MEAL,1
298783,BR_COCOA_1,BREAKFAST,1
298783,AUBERGINE_2,MEAL,1
298783,ROAST_2,MEAL,1
298783,BR_WILD_1,BREAKFAST,1
298783,PESTO_2,MEAL,1
298783,MUSHROOM_2,MEAL,1
298783,BOLOGNESE_2,MEAL,1
298783,UDON_2,MEAL,1
298791,DAAL_2,MEAL,1
298791,BUTTERNUT_2,MEAL,1
298791,CARBONARA_2,MEAL,1
298791,MUSHROOM_2,MEAL,1
298791,CAULI_2,MEAL,1
298791,RENDANG_2,MEAL,1
298799,PROTEIN_2,MEAL,1
298799,KALE_2,MEAL,1
298799,BOLOGNESE_2,MEAL,1
298799,CAULI_2,MEAL,1
298799,MACGREENS_2,MEAL,1
298799,DAAL_2,MEAL,1
298803,ROAST_2,MEAL,1
298803,PROTEIN_2,MEAL,1
298803,CARBONARA_2,MEAL,1
298803,KATSU_2,MEAL,1
298803,UDON_2,MEAL,1
298803,CHILLI_2,MEAL,1
298804,ROAST_2,MEAL,1
298804,CHILLI_2,MEAL,1
298804,CARBONARA_2,MEAL,1
298804,KATSU_2,MEAL,1
298804,UDON_2,MEAL,1
298804,PROTEIN_2,MEAL,1
298807,BIRCHER_1,BREAKFAST,1
298807,SHEPHERD_2,MEAL,1
298807,BR_COCOA_1,BREAKFAST,1
298807,BERRY_1,BREAKFAST,1
298807,UDON_2,MEAL,1
298807,PADTHAI_2,MEAL,1
298807,BR_CAKE_1,BREAKFAST,1
298807,PESTO_2,MEAL,1
298807,KALE_2,MEAL,1
298807,FALAFEL_2,MEAL,1
298808,BIRCHER_1,BREAKFAST,1
298808,BOLOGNESE_2,MEAL,1
298808,MANGO_1,BREAKFAST,1
298808,KATSU_2,MEAL,1
298808,PROTEIN_2,MEAL,1
298808,RENDANG_2,MEAL,1
298808,TAGINE_2,MEAL,1
298808,BR_CAKE_1,BREAKFAST,1
298808,MACGREENS_2,MEAL,1
298811,AUBERGINE_2,MEAL,1
298811,MUSHROOM_2,MEAL,1
298811,PREMSHIP,DELIVERY,1
298811,KALE_2,MEAL,1
298811,TUSCAN_2,MEAL,1
298811,PEANUT_2,MEAL,1
298811,PAELLA_2,MEAL,1
298819,SM_BRK_BER_1,SMOOTHIE,1
298819,MUSHROOM_2,MEAL,1
298819,KORMA_2,MEAL,1
298819,RISOTTO_2,MEAL,1
298819,PAELLA_2,MEAL,1
298819,CAULI_2,MEAL,1
298819,KALE_2,MEAL,1
298819,SM_BER_MAN_1,SMOOTHIE,1
298819,SM_MAN_GRE_1,SMOOTHIE,1
298820,CAULI_2,MEAL,1
298820,KORMA_2,MEAL,1
298820,MUSHROOM_2,MEAL,1
298820,KALE_2,MEAL,1
298820,SHEPHERD_2,MEAL,1
298820,PAELLA_2,MEAL,1
298832,RENDANG_1,MEAL,1
298832,BOLOGNESE_1,MEAL,1
298832,PAELLA_1,MEAL,1
298832,UDON_1,MEAL,1
298832,ROAST_1,MEAL,1
298832,MACGREENS_1,MEAL,1
298844,MUSHROOM_1,MEAL,1
298844,PADTHAI_1,MEAL,1
298844,BOURG_1,MEAL,1
298844,BOLOGNESE_1,MEAL,1
298844,MACGREENS_1,MEAL,1
298844,ORZO_1,MEAL,1
298845,MUSHROOM_1,MEAL,1
298845,BOURG_1,MEAL,1
298845,PADTHAI_1,MEAL,1
298845,MACGREENS_1,MEAL,1
298845,BOLOGNESE_1,MEAL,1
298845,ORZO_1,MEAL,1
298846,ORZO_1,MEAL,1
298846,MACGREENS_1,MEAL,1
298846,BOLOGNESE_1,MEAL,1
298846,MUSHROOM_1,MEAL,1
298846,BOURG_1,MEAL,1
298846,PADTHAI_1,MEAL,1
298848,BOLOGNESE_1,MEAL,2
298848,MACGREENS_1,MEAL,1
298848,SHEPHERD_1,MEAL,1
298848,V2LASAGNE_1,MEAL,1
298848,CARBONARA_1,MEAL,1
298852,CAULI_1,MEAL,1
298852,PAELLA_1,MEAL,1
298852,KALE_1,MEAL,1
298852,PADTHAI_1,MEAL,1
298852,KATSU_1,MEAL,1
298852,TAGINE_1,MEAL,1
298872,PAELLA_1,MEAL,1
298872,MUSHROOM_1,MEAL,1
298872,BIRCHER_1,BREAKFAST,1
298872,BR_WILD_1,BREAKFAST,1
298872,RENDANG_1,MEAL,1
298872,BERRY_1,BREAKFAST,1
298872,NACHO_1,MEAL,1
298872,PADTHAI_1,MEAL,1
298872,KORMA_1,MEAL,1
298880,PEANUT_1,MEAL,1
298880,CHILLI_1,MEAL,1
298880,BURRITO_1,MEAL,1
298880,DAAL_1,MEAL,1
298880,PADTHAI_1,MEAL,1
298880,KATSU_1,MEAL,1
298884,KATSU_1,MEAL,2
298884,BOLOGNESE_1,MEAL,2
298884,MUSHROOM_1,MEAL,2
298910,KATSU_1,MEAL,3
298910,RISOTTO_1,MEAL,2
298910,SHEPHERD_1,MEAL,1
298911,SHEPHERD_1,MEAL,3
298911,KATSU_1,MEAL,2
298911,PEANUT_1,MEAL,1
298914,CARBONARA_1,MEAL,1
298914,BOLOGNESE_1,MEAL,1
298914,MUSHROOM_1,MEAL,1
298914,PADTHAI_1,MEAL,1
298914,ROAST_1,MEAL,1
298914,KATSU_1,MEAL,1
298930,PEANUT_1,MEAL,1
298930,KALE_1,MEAL,1
298930,RENDANG_1,MEAL,1
298930,DAAL_1,MEAL,1
298930,BUTTERNUT_1,MEAL,1
298930,PROTEIN_1,MEAL,1
298938,BERRY_1,BREAKFAST,2
298938,PADTHAI_2,MEAL,1
298938,RENDANG_2,MEAL,1
298938,FALAFEL_2,MEAL,1
298938,BR_COCOA_1,BREAKFAST,1
298938,PROTEIN_2,MEAL,1
298938,BR_WILD_1,BREAKFAST,1
298938,CAULI_2,MEAL,1
298938,BR_CAKE_1,BREAKFAST,1
298938,KATSU_2,MEAL,1
298954,KATSU_2,MEAL,1
298954,PADTHAI_2,MEAL,1
298954,PROTEIN_2,MEAL,1
298954,RENDANG_2,MEAL,1
298954,AUBERGINE_2,MEAL,1
298954,PAELLA_2,MEAL,1
298962,DAAL_2,MEAL,3
298962,CRUMBLE_1,TREAT,2
298962,RISOTTO_2,MEAL,2
298962,BR_CAKE_1,BREAKFAST,1
298962,KORMA_2,MEAL,1
298983,KORMA_1,MEAL,2
298983,CARBONARA_1,MEAL,1
298983,MUSHROOM_1,MEAL,1
298983,PROTEIN_1,MEAL,1
298983,KATSU_1,MEAL,1
298985,KORMA_1,MEAL,2
298985,MUSHROOM_1,MEAL,1
298985,KATSU_1,MEAL,1
298985,PROTEIN_1,MEAL,1
298985,CARBONARA_1,MEAL,1
298992,KATSU_2,MEAL,1
298992,RENDANG_2,MEAL,1
298992,PADTHAI_2,MEAL,1
298992,KALE_2,MEAL,1
298992,RISOTTO_2,MEAL,1
298992,BOLOGNESE_2,MEAL,1
298993,AUBERGINE_2,MEAL,1
298993,TAGINE_2,MEAL,1
298993,PEANUT_2,MEAL,1
298993,PROTEIN_2,MEAL,1
298993,V2_BURRITO_2,MEAL,1
298993,KALE_2,MEAL,1
298994,PROTEIN_2,MEAL,1
298994,V2_BURRITO_2,MEAL,1
298994,KALE_2,MEAL,1
298994,AUBERGINE_2,MEAL,1
298994,PEANUT_2,MEAL,1
298994,TAGINE_2,MEAL,1
298994,A_GIFT_1,MEAL,1
298995,PEANUT_2,MEAL,1
298995,FONDANT_1,TREAT,1
298995,RISOTTO_2,MEAL,1
298995,SD_TAHINI_1,SIDE,1
298995,DAAL_2,MEAL,1
298995,SZECHUAN_2,MEAL,1
298995,CRUMBLE_1,TREAT,1
298995,MACGREENS_2,MEAL,1
298995,BOLOGNESE_2,MEAL,1
298996,PAELLA_2,MEAL,1
298996,V2LASAGNE_2,MEAL,1
298996,NACHO_2,MEAL,1
298996,MUSHROOM_2,MEAL,1
298996,PADTHAI_2,MEAL,1
298996,KORMA_2,MEAL,1
298997,MACGREENS_1,MEAL,1
298997,KORMA_1,MEAL,1
298997,V2LASAGNE_1,MEAL,1
298997,KATSU_1,MEAL,1
298997,NACHO_1,MEAL,1
298997,V2_BURRITO_1,MEAL,1
299004,FONDANT_1,TREAT,3
299004,PADTHAI_2,MEAL,1
299004,KATSU_2,MEAL,1
299004,UDON_2,MEAL,1
299004,KALE_2,MEAL,1
299004,MACGREENS_2,MEAL,1
299004,BOLOGNESE_2,MEAL,1
299012,MACGREENS_2,MEAL,1
299012,FALAFEL_2,MEAL,1
299012,SHEPHERD_2,MEAL,1
299012,UDON_2,MEAL,1
299012,BOURG_2,MEAL,1
299012,RISOTTO_2,MEAL,1
299013,BIRCHER_1,BREAKFAST,2
299013,NACHO_2,MEAL,1
299013,PADTHAI_2,MEAL,1
299013,ROAST_2,MEAL,1
299013,CARBONARA_2,MEAL,1
299013,RISOTTO_2,MEAL,1
299013,MACGREENS_2,MEAL,1
299014,BERRY_1,BREAKFAST,1
299014,KALE_2,MEAL,1
299014,V2LASAGNE_2,MEAL,1
299014,V2_BURRITO_2,MEAL,1
299014,PESTO_2,MEAL,1
299014,MANGO_1,BREAKFAST,1
299014,PROTEIN_2,MEAL,1
299014,PADTHAI_2,MEAL,1
299015,BR_WILD_1,BREAKFAST,2
299015,MUSHROOM_2,MEAL,1
299015,CARBONARA_2,MEAL,1
299015,ROAST_2,MEAL,1
299015,NACHO_2,MEAL,1
299015,MACGREENS_2,MEAL,1
299015,SHEPHERD_2,MEAL,1
299016,KATSU_2,MEAL,2
299016,PESTO_2,MEAL,1
299016,FALAFEL_2,MEAL,1
299016,CAULI_2,MEAL,1
299016,MACGREENS_2,MEAL,1
299020,CAULI_1,MEAL,3
299020,PADTHAI_1,MEAL,1
299020,PAELLA_1,MEAL,1
299020,ROAST_1,MEAL,1
299028,PAELLA_2,MEAL,1
299028,PADTHAI_2,MEAL,1
299028,MACGREENS_2,MEAL,1
299028,KATSU_2,MEAL,1
299028,KORMA_2,MEAL,1
299028,PEANUT_2,MEAL,1
299036,AUBERGINE_1,MEAL,1
299036,CAULI_1,MEAL,1
299036,ROAST_1,MEAL,1
299036,UDON_1,MEAL,1
299036,BUTTERNUT_1,MEAL,1
299036,RISOTTO_1,MEAL,1
299045,FALAFEL_1,MEAL,1
299045,ROAST_1,MEAL,1
299045,RENDANG_1,MEAL,1
299045,CRUMBLE_1,TREAT,1
299045,CHILLI_1,MEAL,1
299045,PEANUT_1,MEAL,1
299045,KATSU_1,MEAL,1
299045,SM_BRK_BER_1,SMOOTHIE,1
299049,PZ_TOMATO_1,PIZZA,1
299049,MACGREENS_1,MEAL,1
299049,BOLOGNESE_1,MEAL,1
299049,KATSU_1,MEAL,1
299049,CARBONARA_1,MEAL,1
299049,PROTEIN_1,MEAL,1
299082,KATSU_2,MEAL,1
299082,ROAST_2,MEAL,1
299082,PADTHAI_2,MEAL,1
299082,NACHO_2,MEAL,1
299082,KORMA_2,MEAL,1
299082,PROTEIN_2,MEAL,1
299083,V2LASAGNE_2,MEAL,1
299083,SHEPHERD_2,MEAL,1
299083,BOURG_2,MEAL,1
299083,SD_TAHINI_1,SIDE,1
299083,RENDANG_2,MEAL,1
299083,ORZO_2,MEAL,1
299083,V2_BURRITO_2,MEAL,1
299083,SD_ROSE_1,SIDE,1
299094,PEANUT_1,MEAL,1
299094,FALAFEL_1,MEAL,1
299094,KATSU_1,MEAL,1
299094,MUSHROOM_1,MEAL,1
299094,PAELLA_1,MEAL,1
299094,PADTHAI_1,MEAL,1
299098,TUSCAN_2,MEAL,1
299098,SHEPHERD_2,MEAL,1
299098,BANOFFEE_1,TREAT,1
299098,KALE_2,MEAL,1
299098,CARBONARA_2,MEAL,1
299098,PEANUT_2,MEAL,1
299098,KATSU_2,MEAL,1
299099,KALE_2,MEAL,1
299099,BANOFFEE_1,TREAT,1
299099,TUSCAN_2,MEAL,1
299099,KATSU_2,MEAL,1
299099,PEANUT_2,MEAL,1
299099,SHEPHERD_2,MEAL,1
299099,CARBONARA_2,MEAL,1
299100,SHEPHERD_2,MEAL,1
299100,PEANUT_2,MEAL,1
299100,TUSCAN_2,MEAL,1
299100,KATSU_2,MEAL,1
299100,CARBONARA_2,MEAL,1
299100,KALE_2,MEAL,1
299100,BANOFFEE_1,TREAT,1
299110,KATSU_1,MEAL,1
299110,RISOTTO_1,MEAL,1
299110,KORMA_1,MEAL,1
299110,NACHO_1,MEAL,1
299110,BOLOGNESE_1,MEAL,1
299110,PADTHAI_1,MEAL,1
299114,NACHO_1,MEAL,1
299114,MUSHROOM_1,MEAL,1
299114,UDON_1,MEAL,1
299114,BOLOGNESE_1,MEAL,1
299114,PADTHAI_1,MEAL,1
299114,KATSU_1,MEAL,1
299122,PESTO_2,MEAL,1
299122,CHILLI_2,MEAL,1
299122,PEANUT_2,MEAL,1
299122,ROAST_2,MEAL,1
299122,DAAL_2,MEAL,1
299122,MUSHROOM_2,MEAL,1
299123,RISOTTO_2,MEAL,1
299123,PESTO_2,MEAL,1
299123,PADTHAI_2,MEAL,1
299123,CARBONARA_2,MEAL,1
299123,SHEPHERD_2,MEAL,1
299123,CAULI_2,MEAL,1
299126,BR_WILD_1,BREAKFAST,1
299126,CARBONARA_1,MEAL,1
299126,MACGREENS_1,MEAL,1
299126,BOLOGNESE_1,MEAL,1
299126,MANGO_1,BREAKFAST,1
299126,SHEPHERD_1,MEAL,1
299126,BANOFFEE_1,TREAT,1
299126,KATSU_1,MEAL,1
299126,BERRY_1,BREAKFAST,1
299126,CHILLI_1,MEAL,1
299126,FONDANT_1,TREAT,1
299140,NACHO_2,MEAL,1
299140,CAULI_2,MEAL,1
299140,CHILLI_2,MEAL,1
299140,BOURG_2,MEAL,1
299140,V2LASAGNE_2,MEAL,1
299140,KALE_2,MEAL,1
299144,MUSHROOM_1,MEAL,1
299144,BOLOGNESE_1,MEAL,1
299144,PADTHAI_1,MEAL,1
299144,PROTEIN_1,MEAL,1
299144,PESTO_1,MEAL,1
299144,KATSU_1,MEAL,1
299146,KATSU_1,MEAL,1
299146,PESTO_1,MEAL,1
299146,BOLOGNESE_1,MEAL,1
299146,MUSHROOM_1,MEAL,1
299146,PADTHAI_1,MEAL,1
299146,PROTEIN_1,MEAL,1
299168,DAAL_2,MEAL,1
299168,PEANUT_2,MEAL,1
299168,CHILLI_2,MEAL,1
299168,BR_COCOA_1,BREAKFAST,1
299168,KATSU_2,MEAL,1
299168,BUTTERNUT_2,MEAL,1
299168,CARBONARA_2,MEAL,1
299168,BIRCHER_1,BREAKFAST,1
299173,BR_COCOA_1,BREAKFAST,1
299173,ROAST_2,MEAL,1
299173,PROTEIN_2,MEAL,1
299173,DAAL_2,MEAL,1
299173,BOLOGNESE_2,MEAL,1
299173,KATSU_2,MEAL,1
299173,PESTO_2,MEAL,1
299181,UDON_1,MEAL,1
299181,PADTHAI_1,MEAL,1
299181,PEANUT_1,MEAL,1
299181,BOLOGNESE_1,MEAL,1
299181,CARBONARA_1,MEAL,1
299181,RISOTTO_1,MEAL,1
299189,PESTO_1,MEAL,1
299189,TAGINE_1,MEAL,1
299189,MUSHROOM_1,MEAL,1
299189,BUTTERNUT_1,MEAL,1
299189,SHEPHERD_1,MEAL,1
299189,BOLOGNESE_1,MEAL,1
299205,BR_WILD_1,BREAKFAST,1
299205,BOLOGNESE_1,MEAL,1
299205,MACGREENS_1,MEAL,1
299205,KATSU_1,MEAL,1
299205,BIRCHER_1,BREAKFAST,1
299205,PROTEIN_1,MEAL,1
299205,PADTHAI_1,MEAL,1
299205,NACHO_1,MEAL,1
299205,CRUMBLE_1,TREAT,1
299206,KATSU_1,MEAL,1
299206,CHILLI_1,MEAL,1
299206,PROTEIN_1,MEAL,1
299206,BOLOGNESE_1,MEAL,1
299206,NACHO_1,MEAL,1
299206,PADTHAI_1,MEAL,1
299207,BOLOGNESE_1,MEAL,1
299207,PADTHAI_1,MEAL,1
299207,NACHO_1,MEAL,1
299207,PROTEIN_1,MEAL,1
299207,CHILLI_1,MEAL,1
299207,KATSU_1,MEAL,1
299209,PAELLA_1,MEAL,1
299209,KATSU_1,MEAL,1
299209,NACHO_1,MEAL,1
299209,PADTHAI_1,MEAL,1
299209,BUTTERNUT_1,MEAL,1
299209,PESTO_1,MEAL,1
299217,PROTEIN_1,MEAL,1
299217,SHEPHERD_1,MEAL,1
299217,CHILLI_1,MEAL,1
299217,BIRCHER_1,BREAKFAST,1
299217,BR_COCOA_1,BREAKFAST,1
299217,KALE_1,MEAL,1
299217,BR_CAKE_1,BREAKFAST,1
299217,KORMA_1,MEAL,1
299217,PADTHAI_1,MEAL,1
299218,UDON_1,MEAL,1
299218,KATSU_1,MEAL,1
299218,FALAFEL_1,MEAL,1
299218,DAAL_1,MEAL,1
299218,V2_AUBERGINE_1,MEAL,1
299218,ROAST_1,MEAL,1
299219,BR_WILD_1,BREAKFAST,1
299219,FONDANT_1,TREAT,1
299219,BOLOGNESE_1,MEAL,1
299219,PADTHAI_1,MEAL,1
299219,BERRY_1,BREAKFAST,1
299219,BOURG_1,MEAL,1
299219,BURRITO_1,MEAL,1
299219,MACGREENS_1,MEAL,1
299219,MUSHROOM_1,MEAL,1
299219,MANGO_1,BREAKFAST,1
299221,BANOFFEE_1,TREAT,1
299221,PAELLA_2,MEAL,1
299221,KORMA_2,MEAL,1
299221,TAGINE_2,MEAL,1
299221,FALAFEL_2,MEAL,1
299221,RISOTTO_2,MEAL,1
299221,BOLOGNESE_2,MEAL,1
299225,V2LASAGNE_1,MEAL,1
299225,NACHO_1,MEAL,1
299225,KATSU_1,MEAL,1
299225,MACGREENS_1,MEAL,1
299225,BOLOGNESE_1,MEAL,1
299225,UDON_1,MEAL,1
299237,RENDANG_2,MEAL,1
299237,PAELLA_2,MEAL,1
299237,SHEPHERD_2,MEAL,1
299237,KALE_2,MEAL,1
299237,CHILLI_2,MEAL,1
299237,TUSCAN_2,MEAL,1
299238,KALE_2,MEAL,1
299238,KATSU_2,MEAL,1
299238,RENDANG_2,MEAL,1
299238,PAELLA_2,MEAL,1
299238,SHEPHERD_2,MEAL,1
299238,CHILLI_2,MEAL,1
299251,BR_COCOA_1,BREAKFAST,1
299251,MUSHROOM_1,MEAL,1
299251,ORZO_1,MEAL,1
299251,V2LASAGNE_1,MEAL,1
299251,ROAST_1,MEAL,1
299251,BANOFFEE_1,TREAT,1
299251,SM_ALM_BAN_1,SMOOTHIE,1
299251,PESTO_1,MEAL,1
299251,MACGREENS_1,MEAL,1
299255,PESTO_2,MEAL,1
299255,KORMA_2,MEAL,1
299255,KATSU_2,MEAL,1
299255,PEANUT_2,MEAL,1
299255,DAAL_2,MEAL,1
299255,UDON_2,MEAL,1
299259,CARBONARA_2,MEAL,1
299259,MUSHROOM_2,MEAL,1
299259,PROTEIN_2,MEAL,1
299259,RENDANG_2,MEAL,1
299259,FONDANT_1,TREAT,1
299259,UDON_2,MEAL,1
299259,BOURG_2,MEAL,1
299260,ORZO_2,MEAL,1
299260,FONDANT_1,TREAT,1
299260,PROTEIN_2,MEAL,1
299260,PADTHAI_2,MEAL,1
299260,V2_BURRITO_2,MEAL,1
299260,FALAFEL_2,MEAL,1
299260,PESTO_2,MEAL,1
299263,KATSU_2,MEAL,1
299263,RENDANG_2,MEAL,1
299263,AUBERGINE_2,MEAL,1
299263,UDON_2,MEAL,1
299263,BOLOGNESE_2,MEAL,1
299263,DAAL_2,MEAL,1
299275,TUSCAN_2,MEAL,1
299275,KATSU_2,MEAL,1
299275,ROAST_2,MEAL,1
299275,CARBONARA_2,MEAL,1
299275,UDON_2,MEAL,1
299275,DAAL_2,MEAL,1
299276,PESTO_2,MEAL,1
299276,ROAST_2,MEAL,1
299276,FALAFEL_2,MEAL,1
299276,KATSU_2,MEAL,1
299276,MACGREENS_2,MEAL,1
299276,V2_CAULI_2,MEAL,1
299283,MACGREENS_2,MEAL,1
299283,RISOTTO_2,MEAL,1
299283,DAAL_2,MEAL,1
299283,UDON_2,MEAL,1
299283,PESTO_2,MEAL,1
299283,PADTHAI_2,MEAL,1
299284,KATSU_1,MEAL,1
299284,CARBONARA_1,MEAL,1
299284,ORZO_1,MEAL,1
299284,MUSHROOM_1,MEAL,1
299284,PZ_TOMATO_1,PIZZA,1
299284,BOLOGNESE_1,MEAL,1
299287,BR_WILD_1,BREAKFAST,1
299287,CARBONARA_2,MEAL,1
299287,MANGO_1,BREAKFAST,1
299287,BUTTERNUT_2,MEAL,1
299287,V2LASAGNE_2,MEAL,1
299287,UDON_2,MEAL,1
299287,BOURG_2,MEAL,1
299287,DAAL_2,MEAL,1
299287,BERRY_1,BREAKFAST,1
299295,SHEPHERD_2,MEAL,1
299295,CARBONARA_2,MEAL,1
299295,KORMA_2,MEAL,1
299295,KATSU_2,MEAL,1
299295,PADTHAI_2,MEAL,1
299295,MUSHROOM_2,MEAL,1
299296,RENDANG_2,MEAL,1
299296,MACGREENS_2,MEAL,1
299296,PEANUT_2,MEAL,1
299296,BOLOGNESE_2,MEAL,1
299296,V2LASAGNE_2,MEAL,1
299296,NACHO_2,MEAL,1
299299,FALAFEL_2,MEAL,2
299299,AUBERGINE_2,MEAL,1
299299,PROTEIN_2,MEAL,1
299299,TAGINE_2,MEAL,1
299299,CHILLI_2,MEAL,1
299311,CHILLI_1,MEAL,2
299311,PADTHAI_1,MEAL,1
299311,PROTEIN_1,MEAL,1
299311,KALE_1,MEAL,1
299311,PZ_TOMATO_1,PIZZA,1
