,Order ID,Placed Date,Customer ID,Order Number,Is Trial (Yes / No),Gross revenue
4419,299123,2020-09-09,67663,2,No,59.88
4420,277039,2020-09-09,59622,10,No,40.5
4421,300200,2020-09-09,65804,8,No,52.5
4422,300182,2020-09-09,55602,25,No,40.5
4423,284384,2020-09-09,65948,2,No,59.88
4424,302969,2020-09-09,68156,3,No,59.88
4425,315918,2020-09-09,69952,1,No,44.5
4426,298170,2020-09-09,66182,6,No,59.88
4427,314996,2020-09-09,69842,1,No,67.88
4428,280689,2020-09-09,65545,3,No,59.88
4429,232562,2020-09-09,56874,7,No,47.45
4430,246696,2020-09-09,40223,13,No,40.5
4431,295802,2020-09-09,61194,16,No,59.88
4432,314978,2020-09-09,69837,1,No,43.0
4433,237078,2020-09-09,42547,12,No,59.88
4434,315441,2020-09-09,69857,1,No,59.88
4435,288533,2020-09-09,63613,7,No,59.88
4436,186270,2020-09-09,40393,9,No,59.88
4437,251966,2020-09-09,13610,15,No,40.5
4438,266276,2020-09-09,57685,9,No,59.88
4439,306331,2020-09-09,68671,2,No,59.88
4440,267161,2020-09-09,56230,9,No,68.88
4441,264419,2020-09-09,43472,7,No,47.45
4442,295596,2020-09-09,66339,5,No,40.5
4443,315657,2020-09-09,69902,1,No,54.5
4444,240379,2020-09-09,52891,4,No,59.88
4445,315779,2020-09-09,69923,1,No,40.5
4446,288888,2020-09-09,57335,13,No,40.5
4447,315958,2020-09-09,65964,2,No,40.5
4448,288819,2020-09-09,57332,12,No,79.73
4449,272647,2020-09-09,49312,4,No,40.5
4450,315795,2020-09-09,69926,1,No,40.5
4451,315725,2020-09-09,69911,1,No,59.88
4452,288777,2020-09-09,62232,8,No,48.4
4453,315820,2020-09-09,69932,1,No,59.88
4454,265862,2020-09-09,53884,9,No,59.88
4455,315934,2020-09-09,69956,1,No,40.5
4456,301413,2020-09-09,67965,3,No,63.83
4457,264133,2020-09-09,44780,10,No,49.5
4458,315412,2020-09-09,69850,1,No,76.5
4459,315424,2020-09-09,69853,1,No,48.5
4460,315600,2020-09-09,69889,1,No,40.5
4461,242461,2020-09-09,52031,8,No,79.78
4462,259337,2020-09-09,51110,12,No,59.88
4463,232564,2020-09-09,56989,4,No,40.5
4464,286166,2020-09-09,48888,18,No,75.68
4465,237185,2020-09-09,35025,21,No,68.88
4466,315388,2020-09-09,69844,1,No,40.5
4467,271795,2020-09-09,60215,17,No,60.5
4468,315436,2020-09-09,69855,1,No,40.5
4469,288832,2020-09-09,61607,9,No,40.5
4470,315587,2020-09-09,69887,1,No,40.5
4471,264305,2020-09-09,100,14,No,59.88
4472,315852,2020-09-09,69937,1,No,59.88
4473,264115,2020-09-09,55934,6,No,75.88
4474,296430,2020-09-09,67284,4,No,44.45
4475,300584,2020-09-09,66620,6,No,40.5
4476,315392,2020-09-09,69845,1,No,40.5
4477,261910,2020-09-09,56406,7,No,59.88
4478,315645,2020-09-09,69899,1,No,40.5
4479,300433,2020-09-09,60307,16,No,59.88
4480,288874,2020-09-09,54102,20,No,59.88
4481,277054,2020-09-09,39254,10,No,59.88
4482,288861,2020-09-09,46584,27,No,59.88
4483,288588,2020-09-09,65408,5,No,40.5
4484,315699,2020-09-09,69907,1,No,59.88
4485,315457,2020-09-09,69860,1,No,67.88
4486,315974,2020-09-09,69965,1,No,59.88
4487,315876,2020-09-09,69942,1,No,40.5
4488,287936,2020-09-09,65357,5,No,59.88
4489,301733,2020-09-09,68036,2,No,59.88
4490,303247,2020-09-09,68215,2,No,44.5
4491,288784,2020-09-09,45715,19,No,59.88
4492,280383,2020-09-09,38286,28,No,59.88
4493,300279,2020-09-09,67140,5,No,54.5
4494,315637,2020-09-09,69897,1,No,59.88
4495,303252,2020-09-09,68216,3,No,44.5
4496,281420,2020-09-09,65628,2,No,59.88
4497,232255,2020-09-09,57589,5,No,40.5
4498,300522,2020-09-09,58952,23,No,40.5
4499,254869,2020-09-09,62630,2,No,59.88
4500,301680,2020-09-09,68024,2,No,40.5
4501,232882,2020-09-09,53073,7,No,59.88
4502,315616,2020-09-09,69893,1,No,66.88
4503,266816,2020-09-09,63935,3,No,40.5
4504,308706,2020-09-09,69013,2,No,59.88
4505,315766,2020-09-09,69920,1,No,59.88
4506,256074,2020-09-09,47317,9,No,48.5
4507,300493,2020-09-09,51522,33,No,59.88
4508,292003,2020-09-09,56283,6,No,59.88
4509,289005,2020-09-09,64606,6,No,40.5
4510,292025,2020-09-09,66801,2,No,40.5
4511,315000,2020-09-09,63008,7,No,59.88
4512,302018,2020-09-09,68099,2,No,43.5
4513,309310,2020-09-09,69037,2,No,59.88
4514,298526,2020-09-09,67533,2,No,40.5
4515,309726,2020-09-09,69115,2,No,60.35
4516,271956,2020-09-09,63475,6,No,59.88
4517,280826,2020-09-09,63245,6,No,59.88
4518,292042,2020-09-09,66804,3,No,40.5
4519,300546,2020-09-09,55448,24,No,40.5
4520,315551,2020-09-09,33703,5,No,40.5
4521,315982,2020-09-09,69967,1,No,40.5
4522,284657,2020-09-09,54733,16,No,59.88
4523,276823,2020-09-09,39972,21,No,52.35
4524,302889,2020-09-09,68135,2,No,71.83
4525,315469,2020-09-09,68307,3,No,40.5
4526,301379,2020-09-09,67957,3,No,59.88
4527,315860,2020-09-09,69938,1,No,40.5
4528,300503,2020-09-09,64559,12,No,40.5
4529,306445,2020-09-09,68697,2,No,71.88
4530,315824,2020-09-09,63017,9,No,59.88
4531,288095,2020-09-09,55542,10,No,40.5
4532,276887,2020-09-09,29219,20,No,59.88
4533,301685,2020-09-09,68025,2,No,63.88
4534,315922,2020-09-09,69953,1,No,59.88
4535,315762,2020-09-09,69919,1,No,40.5
4536,276811,2020-09-09,38472,18,No,67.78
4537,315533,2020-09-09,69875,1,No,59.88
4538,315881,2020-09-09,69944,1,No,59.88
4539,315608,2020-09-09,69891,1,No,71.88
4540,292218,2020-09-09,59237,16,No,40.5
4541,315962,2020-09-09,69962,1,No,40.5
4542,255858,2020-09-09,53740,8,No,52.5
4543,288480,2020-09-09,66442,2,No,59.88
4544,245015,2020-09-09,58908,6,No,59.88
4545,315864,2020-09-09,69939,1,No,40.5
4546,292269,2020-09-09,65573,7,No,40.5
4547,243092,2020-09-09,41609,14,No,40.5
4548,288465,2020-09-09,63681,4,No,59.88
4549,288880,2020-09-09,62697,8,No,40.5
4550,301604,2020-09-09,68005,2,No,59.88
4551,315520,2020-09-09,69871,1,No,40.5
4552,315872,2020-09-09,69941,1,No,62.38
4553,300661,2020-09-09,67816,2,No,59.88
4554,284784,2020-09-09,45795,23,No,40.5
4555,272912,2020-09-09,46096,17,No,59.88
4556,267520,2020-09-09,55674,9,No,59.88
4557,294763,2020-09-08,63536,5,No,59.88
4558,283906,2020-09-08,46494,26,No,40.5
4559,260396,2020-09-08,44408,12,No,59.88
4560,288039,2020-09-08,58885,12,No,53.5
4561,230009,2020-09-08,45427,9,No,59.88
4562,221069,2020-09-08,26869,25,No,59.88
4563,280269,2020-09-08,63273,6,No,59.88
4564,299360,2020-09-08,54837,27,No,59.88
4565,299624,2020-09-08,65421,9,No,59.88
4566,259397,2020-09-08,16601,15,No,63.5
4567,293843,2020-09-08,59710,16,No,59.88
4568,284310,2020-09-08,65934,2,No,40.5
4569,287902,2020-09-08,65068,5,No,59.88
4570,303672,2020-09-08,68299,2,No,44.5
4571,218757,2020-09-08,16202,7,No,63.88
4572,288056,2020-09-08,61372,11,No,40.5
4573,299218,2020-09-08,67685,2,No,40.5
4574,314882,2020-09-08,69817,1,No,83.88
4575,284246,2020-09-08,62162,10,No,59.88
4576,262446,2020-09-08,42760,13,No,59.88
4577,296036,2020-09-08,51461,6,No,59.88
4578,303100,2020-09-08,68187,2,No,40.5
4579,296082,2020-09-08,67226,2,No,48.5
4580,297610,2020-09-08,67495,2,No,40.5
4581,276152,2020-09-08,44399,17,No,74.0
4582,286879,2020-09-08,65380,6,No,40.5
4583,299481,2020-09-08,54089,28,No,43.5
4584,308663,2020-09-08,32423,16,No,40.5
4585,304468,2020-09-08,66581,7,No,64.5
4586,291274,2020-09-08,65716,4,No,73.78
4587,288051,2020-09-08,47052,22,No,59.88
4588,314465,2020-09-08,69721,1,No,40.5
4589,263220,2020-09-08,29241,17,No,59.88
4590,314743,2020-09-08,69784,1,No,38.32
4591,185662,2020-09-08,40559,8,No,59.88
4592,303554,2020-09-08,68273,2,No,48.4
4593,247083,2020-09-08,53973,8,No,40.5
4594,263243,2020-09-08,59719,6,No,40.5
4595,288070,2020-09-08,52064,19,No,40.5
4596,314579,2020-09-08,46605,2,No,44.5
4597,294771,2020-09-08,67116,3,No,59.88
4598,314774,2020-09-08,69793,1,No,35.82
4599,280299,2020-09-08,46723,24,No,59.88
4600,280282,2020-09-08,31352,23,No,59.88
4601,299332,2020-09-08,60951,12,No,70.88
4602,299376,2020-09-08,44014,30,No,40.5
4603,265954,2020-09-08,58744,3,No,59.88
4604,291629,2020-09-08,65666,5,No,59.88
4605,270358,2020-09-08,39530,23,No,40.5
4606,314839,2020-09-08,69807,1,No,40.5
4607,267062,2020-09-08,47100,8,No,65.88
4608,314877,2020-09-08,69816,1,No,74.38
4609,261092,2020-09-08,60146,9,No,47.5
4610,314890,2020-09-08,69818,1,No,43.5
4611,273033,2020-09-08,46810,10,No,40.5
4612,288292,2020-09-08,44126,18,No,40.5
4613,299816,2020-09-08,67719,2,No,59.88
4614,295354,2020-09-08,62495,6,No,59.88
4615,266211,2020-09-08,62407,5,No,75.68
4616,276931,2020-09-08,51107,17,No,59.88
4617,314527,2020-09-08,64337,2,No,40.5
4618,284218,2020-09-08,59403,11,No,59.88
4619,314704,2020-09-08,64419,2,No,37.92
4620,290184,2020-09-08,63468,7,No,59.88
4621,314957,2020-09-08,69833,1,No,40.5
4622,314674,2020-09-08,69769,1,No,93.88
4623,279182,2020-09-08,25786,30,No,67.88
4624,314831,2020-09-08,69805,1,No,51.0
4625,314505,2020-09-08,69730,1,No,62.38
4626,314641,2020-09-08,69761,1,No,40.5
4627,314711,2020-09-08,69778,1,No,23.14
4628,287293,2020-09-08,66281,4,No,43.5
4629,300815,2020-09-08,67850,2,No,71.88
4630,288846,2020-09-08,62373,9,No,59.88
4631,299260,2020-09-08,67695,2,No,62.88
4632,303367,2020-09-08,68232,2,No,40.5
4633,292129,2020-09-08,66822,2,No,59.88
4634,299712,2020-09-08,65917,8,No,59.88
4635,293539,2020-09-08,67024,3,No,40.5
4636,271260,2020-09-08,64473,3,No,59.88
4637,299853,2020-09-08,42341,4,No,59.88
4638,278817,2020-09-08,53395,24,No,59.88
4639,305639,2020-09-08,68537,2,No,59.88
4640,289121,2020-09-08,66476,3,No,59.88
4641,291700,2020-09-08,63379,10,No,73.88
4642,280327,2020-09-08,26319,62,No,59.88
4643,294998,2020-09-08,66257,6,No,56.5
4644,314431,2020-09-08,69713,1,No,59.88
4645,250120,2020-09-08,38679,4,No,59.88
4646,314715,2020-09-08,69779,1,Yes,40.5
4647,314863,2020-09-08,69813,1,No,40.5
4648,314763,2020-09-08,69789,1,Yes,59.88
4649,314751,2020-09-08,69786,1,No,41.32
4650,313869,2020-09-08,69708,1,No,59.88
4651,275555,2020-09-08,64964,4,No,40.5
4652,282477,2020-09-08,63811,6,No,40.5
4653,296815,2020-09-08,67340,2,No,59.88
4654,299474,2020-09-08,62142,12,No,59.88
4655,263355,2020-09-08,58197,7,No,59.88
4656,243010,2020-09-08,55162,6,No,59.88
4657,298648,2020-09-08,23028,60,No,40.5
4658,285685,2020-09-08,66119,2,No,59.88
4659,308482,2020-09-08,68968,2,No,75.83
4660,293326,2020-09-08,66990,4,No,59.88
4661,258157,2020-09-08,47306,8,No,59.88
4662,298551,2020-09-08,67538,3,No,59.88
4663,282751,2020-09-08,35900,14,No,65.88
4664,258152,2020-09-08,61295,5,No,40.5
4665,294881,2020-09-08,53638,27,No,40.5
4666,314437,2020-09-08,69715,1,No,59.88
4667,302936,2020-09-08,68148,3,No,59.88
4668,274868,2020-09-08,29749,21,No,44.45
4669,284585,2020-09-08,65981,2,No,59.88
4670,297508,2020-09-08,67472,2,No,59.88
4671,237959,2020-09-08,26623,21,No,52.5
4672,261667,2020-09-08,36858,9,No,59.88
4673,277245,2020-09-08,65138,3,No,59.88
4674,299379,2020-09-08,66150,7,No,40.5
4675,299207,2020-09-08,67682,3,No,40.5
4676,299645,2020-09-08,66876,5,No,59.88
4677,288071,2020-09-08,56857,13,No,40.5
4678,276135,2020-09-08,4960,12,No,59.88
4679,288760,2020-09-08,60192,9,No,67.78
4680,314851,2020-09-08,69810,1,No,40.5
4681,277563,2020-09-08,65192,3,No,40.5
4682,304212,2020-09-08,68361,2,No,50.5
4683,287167,2020-09-08,61300,3,No,59.88
4684,272759,2020-09-08,23703,7,No,40.5
4685,288093,2020-09-08,44228,23,No,59.88
4686,300774,2020-09-08,67843,2,No,40.5
4687,298820,2020-09-08,67596,2,No,59.88
4688,255293,2020-09-08,59119,8,No,73.88
4689,282395,2020-09-08,58794,9,No,59.88
4690,262354,2020-09-08,45463,13,No,40.5
4691,314501,2020-09-08,69729,1,No,59.88
4692,288057,2020-09-08,59987,11,No,40.5
4693,314645,2020-09-08,69762,1,No,59.88
4694,278845,2020-09-08,64110,5,No,59.88
4695,275274,2020-09-08,48185,13,No,40.5
4696,291393,2020-09-08,50095,31,No,72.5
4697,299760,2020-09-08,67183,5,No,59.88
4698,267383,2020-09-08,58937,9,No,40.5
4699,300786,2020-09-08,67845,2,No,40.5
4700,242010,2020-09-08,50719,5,No,59.88
4701,280304,2020-09-08,63103,8,No,40.5
4702,277666,2020-09-08,65211,4,No,44.5
4703,314818,2020-09-08,69803,1,No,40.5
4704,282676,2020-09-08,61818,7,No,40.5
4705,290692,2020-09-08,42552,3,No,40.5
4706,280240,2020-09-08,57873,14,No,59.88
4707,314923,2020-09-08,69825,1,No,40.5
4708,299706,2020-09-08,64931,10,No,40.5
4709,288061,2020-09-08,60009,11,No,56.5
4710,267346,2020-09-08,27196,55,No,40.5
4711,299317,2020-09-08,67107,5,No,40.5
4712,235057,2020-09-08,56430,5,No,59.88
4713,299377,2020-09-08,25908,65,No,40.5
4714,259501,2020-09-08,58267,7,No,59.88
4715,294457,2020-09-08,12703,3,No,40.5
4716,296758,2020-09-08,67328,2,No,40.5
4717,299383,2020-09-08,64975,9,No,40.5
4718,235543,2020-09-08,53824,5,No,67.78
4719,303558,2020-09-08,68274,2,No,40.5
4720,314449,2020-09-08,69717,1,No,67.0
4721,264245,2020-09-08,35287,24,No,63.88
4722,221947,2020-09-08,23515,13,No,75.68
4723,276538,2020-09-08,43854,17,No,59.88
4724,314519,2020-09-08,69735,1,No,40.5
4725,276125,2020-09-08,7522,34,No,59.88
4726,314659,2020-09-08,69766,1,No,40.5
4727,278506,2020-09-08,65364,3,No,59.88
4728,314847,2020-09-08,69809,1,No,59.88
4729,231582,2020-09-08,52674,5,No,59.88
4730,314898,2020-09-08,69820,1,No,69.0
4731,269251,2020-09-08,64257,3,No,59.88
4732,301689,2020-09-08,68026,2,No,59.88
4733,303708,2020-09-08,68307,2,No,40.5
4734,284210,2020-09-08,53425,15,No,40.5
4735,224592,2020-09-08,57007,6,No,59.88
4736,235273,2020-09-08,11212,20,No,40.5
4737,276260,2020-09-08,61366,8,No,40.5
4738,255484,2020-09-08,50515,11,No,65.88
4739,303724,2020-09-08,68311,2,No,40.5
4740,295861,2020-09-08,30346,64,No,59.88
4741,263238,2020-09-08,56655,12,No,40.5
4742,230526,2020-09-08,51023,5,No,40.5
4743,299386,2020-09-08,55873,25,No,68.88
4744,263619,2020-09-08,61488,6,No,40.5
4745,288028,2020-09-08,56536,13,No,59.88
4746,263168,2020-09-08,37964,17,No,59.88
4747,277047,2020-09-08,44309,15,No,40.5
4748,222300,2020-09-08,59981,3,No,40.5
4749,303953,2020-09-08,68355,2,No,40.5
4750,314654,2020-09-08,69764,1,No,65.88
4751,254733,2020-09-08,37169,6,No,59.88
4752,314855,2020-09-08,69811,1,No,64.5
4753,271732,2020-09-08,57676,7,No,67.88
4754,314485,2020-09-08,69725,1,No,59.88
4755,285240,2020-09-08,66046,2,No,43.5
4756,314510,2020-09-08,69732,1,No,59.88
4757,224537,2020-09-08,38406,9,No,75.68
4758,314779,2020-09-08,69794,1,No,37.6
4759,314477,2020-09-08,69724,1,No,59.88
4760,291592,2020-09-08,65758,7,No,40.5
4761,308221,2020-09-08,68909,2,No,40.5
4762,292431,2020-09-08,66284,5,No,59.88
4763,287971,2020-09-08,55667,13,No,40.5
4764,299877,2020-09-08,67731,2,No,59.88
4765,314695,2020-09-08,69775,1,Yes,59.88
4766,299336,2020-09-08,35912,47,No,40.5
4767,314587,2020-09-08,69749,1,No,59.88
4768,294450,2020-09-08,67060,3,No,63.35
4769,314670,2020-09-08,69768,1,No,40.5
4770,290366,2020-09-08,63064,7,No,59.88
4771,314939,2020-09-08,69829,1,No,40.5
4772,314629,2020-09-08,69758,1,No,59.88
4773,299353,2020-09-08,32510,78,No,40.5
4774,314915,2020-09-08,69823,1,No,40.5
4775,300187,2020-09-08,59404,13,No,40.5
4776,314927,2020-09-08,69826,1,No,62.88
4777,303139,2020-09-08,68193,3,No,40.5
4778,263242,2020-09-08,56987,9,No,59.88
4779,308362,2020-09-08,68941,2,No,40.5
4780,263271,2020-09-08,55401,12,No,59.88
4781,294626,2020-09-08,47059,3,No,59.88
4782,274607,2020-09-08,25773,11,No,59.88
4783,314575,2020-09-08,69747,1,No,59.88
4784,288107,2020-09-08,56558,13,No,40.5
4785,314759,2020-09-08,69788,1,Yes,59.88
4786,237924,2020-09-08,4645,6,No,59.88
4787,314919,2020-09-08,69824,1,No,43.0
4788,272014,2020-09-08,54165,11,No,59.88
4789,265176,2020-09-08,63773,3,No,59.88
4790,270112,2020-09-08,54802,4,No,59.88
4791,293145,2020-09-08,66951,3,No,48.5
4792,308326,2020-09-08,68933,2,No,40.5
4793,280336,2020-09-08,29861,38,No,59.88
4794,276134,2020-09-08,47202,16,No,52.35
4795,308266,2020-09-08,68918,2,No,40.5
4796,296163,2020-09-08,67245,4,No,63.83
4797,300746,2020-09-08,67836,2,No,59.88
4798,277476,2020-09-08,65177,2,No,59.88
4799,267327,2020-09-08,26712,25,No,59.88
4800,305367,2020-09-08,68478,2,No,59.88
4801,267233,2020-09-08,61763,7,No,67.88
4802,294541,2020-09-08,67076,2,No,40.5
4803,270179,2020-09-08,29184,24,No,49.5
4804,213755,2020-09-08,58876,2,No,59.88
4805,246605,2020-09-08,19943,9,No,59.88
4806,314806,2020-09-08,69800,1,No,59.88
4807,314461,2020-09-08,69720,1,No,40.5
4808,314794,2020-09-08,69797,1,Yes,40.5
4809,314690,2020-09-08,69773,1,No,44.5
4810,289761,2020-09-08,66593,4,No,40.5
4811,287699,2020-09-08,34760,10,No,59.88
4812,288635,2020-09-08,50091,18,No,59.88
4813,260111,2020-09-08,54715,8,No,59.88
4814,290827,2020-09-08,66655,3,No,59.88
4815,275062,2020-09-08,63686,5,No,59.88
4816,299830,2020-09-08,67722,4,No,59.88
4817,299683,2020-09-08,5366,13,No,59.88
4818,314814,2020-09-08,69802,1,No,43.5
4819,262662,2020-09-08,63449,4,No,59.88
4820,245216,2020-09-08,37521,12,No,59.88
4821,299729,2020-09-08,50485,34,No,62.88
4822,253240,2020-09-08,62493,4,No,59.88
4823,279018,2020-09-08,54588,14,No,59.88
4824,288150,2020-09-08,44202,18,No,59.88
4825,260265,2020-09-08,60245,7,No,75.68
4826,308023,2020-09-08,68867,2,No,89.88
4827,294799,2020-09-08,67120,3,No,67.88
4828,314567,2020-09-08,69745,1,No,59.88
4829,308330,2020-09-08,68934,2,No,59.88
4830,314767,2020-09-08,69790,1,Yes,59.88
4831,314539,2020-09-08,69739,1,No,40.5
4832,291565,2020-09-08,66269,5,No,40.5
4833,299412,2020-09-08,46411,39,No,59.88
4834,257559,2020-09-08,41529,10,No,40.5
4835,288156,2020-09-08,61388,9,No,59.88
4836,314867,2020-09-08,69814,1,No,40.5
4837,314473,2020-09-08,69722,1,No,59.88
4838,220201,2020-09-08,36161,7,No,59.88
4839,300840,2020-09-08,67856,2,No,40.5
4840,285590,2020-09-08,66108,2,No,40.5
4841,299238,2020-09-08,67690,2,No,59.88
4842,287380,2020-09-08,66295,4,No,59.88
4843,263372,2020-09-08,39418,21,No,40.5
4844,298703,2020-09-08,66886,3,No,64.5
4845,314478,2020-09-08,69723,1,No,59.88
4846,238233,2020-09-08,56593,5,No,40.5
4847,233406,2020-09-08,60653,4,No,44.5
4848,308209,2020-09-08,68907,2,No,73.83
4849,314755,2020-09-08,69787,1,Yes,59.88
4850,288973,2020-09-08,52471,15,No,59.88
4851,279717,2020-09-08,65447,3,No,59.88
4852,291676,2020-09-08,65842,6,No,59.88
4853,249291,2020-09-08,61177,12,No,40.5
4854,295999,2020-09-08,67208,4,No,40.5
4855,299399,2020-09-08,51629,35,No,59.88
4856,271819,2020-09-08,30330,23,No,59.88
4857,287817,2020-09-08,60893,10,No,59.88
4858,313415,2020-09-07,69613,1,No,40.5
4859,313581,2020-09-07,52613,4,No,64.5
4860,313601,2020-09-07,69655,1,No,59.88
4861,313744,2020-09-07,69685,1,No,59.88
4862,313529,2020-09-07,69639,1,No,40.5
4863,313497,2020-09-07,69631,1,No,40.5
4864,313573,2020-09-07,69649,1,No,46.5
4865,313732,2020-09-07,69682,1,No,59.88
4866,313653,2020-09-07,69666,1,No,40.5
4867,313517,2020-09-07,69636,1,No,67.88
4868,313673,2020-09-07,69671,1,No,40.5
4869,313712,2020-09-07,69679,1,No,89.87
4870,313832,2020-09-07,69701,1,No,40.5
4871,313841,2020-09-07,69702,1,No,59.88
4872,247463,2020-09-07,28485,6,No,40.5
4873,313436,2020-09-07,69618,1,No,40.5
4874,313411,2020-09-07,69612,1,No,40.5
4875,313637,2020-09-07,69664,1,No,40.5
4876,313812,2020-09-07,69698,1,No,71.88
4877,313665,2020-09-07,69669,1,No,59.88
4878,313774,2020-09-07,69690,1,No,59.88
4879,313452,2020-09-07,69622,1,No,59.88
4880,313786,2020-09-07,69692,1,No,65.88
4881,313728,2020-09-07,61571,3,No,59.88
4882,313501,2020-09-07,69632,1,No,59.88
4883,313621,2020-09-07,69660,1,No,59.88
4884,313423,2020-09-07,69615,1,No,40.5
4885,313613,2020-09-07,69658,1,No,48.5
4886,313468,2020-09-07,69625,1,No,59.88
4887,313740,2020-09-07,69684,1,No,48.5
4888,313609,2020-09-07,69657,1,No,67.88
4889,313820,2020-09-07,69700,1,No,40.5
4890,313533,2020-09-07,69640,1,No,59.88
4891,313432,2020-09-07,69617,1,No,40.5
4892,313760,2020-09-07,69688,1,No,59.88
4893,313585,2020-09-07,69651,1,No,59.88
4894,313488,2020-09-07,69629,1,No,40.5
4895,313513,2020-09-07,69635,1,No,59.88
4896,313816,2020-09-07,69699,1,No,62.5
4897,313778,2020-09-07,53992,2,No,59.88
4898,313472,2020-09-07,69626,1,No,47.5
4899,313402,2020-09-07,69610,1,No,59.88
4900,313444,2020-09-07,69620,1,No,59.88
4901,313657,2020-09-07,69667,1,No,59.88
4902,313645,2020-09-07,62590,2,No,59.88
4903,313521,2020-09-07,69637,1,No,59.88
4904,313617,2020-09-07,69659,1,No,48.5
4905,313790,2020-09-07,69693,1,No,65.88
4906,313704,2020-09-07,69677,1,No,59.88
4907,279139,2020-09-06,61177,11,No,59.88
4908,257849,2020-09-06,27480,26,No,61.5
4909,286668,2020-09-06,29939,33,No,59.88
4910,270438,2020-09-06,45360,17,No,59.88
4911,286399,2020-09-06,31532,43,No,64.5
4912,274798,2020-09-06,58627,8,No,40.5
4913,262301,2020-09-06,58074,7,No,40.5
4914,258119,2020-09-06,22877,18,No,59.88
4915,296346,2020-09-06,67273,4,No,40.5
4916,296332,2020-09-06,67270,2,No,59.88
4917,286764,2020-09-06,28850,19,No,71.88
4918,301149,2020-09-06,67916,2,No,59.88
4919,296316,2020-09-06,67266,2,No,59.88
4920,230278,2020-09-06,40553,10,No,59.88
4921,244843,2020-09-06,24969,20,No,59.88
4922,290302,2020-09-06,60936,14,No,59.88
4923,284091,2020-09-06,47401,20,No,69.88
4924,294009,2020-09-06,45542,30,No,59.88
4925,274789,2020-09-06,51917,15,No,59.88
4926,292881,2020-09-06,66905,3,No,59.88
4927,274651,2020-09-06,51099,26,No,40.5
4928,302053,2020-09-06,68104,3,No,75.68
4929,272957,2020-09-06,4620,11,No,59.88
4930,260629,2020-09-06,13024,6,No,48.5
4931,286045,2020-09-06,66193,3,No,67.88
4932,265931,2020-09-06,57342,9,No,52.5
4933,279346,2020-09-06,65383,3,No,59.88
4934,266071,2020-09-06,54338,9,No,59.88
4935,286222,2020-09-06,56463,13,No,40.5
4936,313214,2020-09-06,69569,1,No,40.5
4937,301153,2020-09-06,67917,2,No,81.88
4938,313306,2020-09-06,63834,4,No,59.88
4939,261435,2020-09-06,63366,3,No,59.88
4940,313362,2020-09-06,69602,1,No,57.5
4941,298149,2020-09-06,61626,17,No,59.88
4942,286739,2020-09-06,29207,70,No,72.83
4943,274963,2020-09-06,63265,5,No,40.5
4944,233101,2020-09-06,53593,6,No,59.88
4945,313118,2020-09-06,69551,1,No,44.5
4946,267917,2020-09-06,56213,9,No,59.88
4947,313132,2020-09-06,69554,1,No,65.88
4948,299974,2020-09-06,67753,2,No,75.88
4949,292391,2020-09-06,65999,7,No,83.78
4950,286228,2020-09-06,53453,15,No,48.4
4951,300965,2020-09-06,65217,4,No,40.5
4952,301517,2020-09-06,67986,2,No,44.5
4953,294234,2020-09-06,46105,28,No,76.5
4954,303463,2020-09-06,68255,3,No,43.5
4955,265697,2020-09-06,59739,7,No,59.88
4956,265863,2020-09-06,29817,56,No,52.5
4957,289629,2020-09-06,54275,4,No,40.5
4958,294070,2020-09-06,63661,8,No,59.88
4959,301441,2020-09-06,54383,6,No,40.5
4960,313074,2020-09-06,69541,1,No,59.88
4961,286332,2020-09-06,52250,6,No,40.5
4962,261734,2020-09-06,55821,9,No,75.78
4963,270574,2020-09-06,29048,46,No,76.5
4964,294352,2020-09-06,67041,3,No,66.83
4965,298261,2020-09-06,36977,18,No,59.88
4966,313394,2020-09-06,69608,1,No,48.5
4967,265719,2020-09-06,43675,11,No,59.88
4968,261746,2020-09-06,40712,12,No,46.5
4969,270502,2020-09-06,60325,8,No,59.88
4970,313274,2020-09-06,69583,1,No,59.88
4971,272254,2020-09-06,48192,5,No,43.5
4972,279169,2020-09-06,239,18,No,48.5
4973,226104,2020-09-06,60207,2,No,59.88
4974,259302,2020-09-06,46566,12,No,59.88
4975,261906,2020-09-06,53243,10,No,40.5
4976,257661,2020-09-06,44374,14,No,59.88
4977,272313,2020-09-06,30278,25,No,75.78
4978,286735,2020-09-06,52910,16,No,59.88
4979,301904,2020-09-06,68076,2,No,59.88
4980,291008,2020-09-06,66690,3,No,59.88
4981,286644,2020-09-06,64065,6,No,40.5
4982,270322,2020-09-06,38975,24,No,59.88
4983,272466,2020-09-06,64595,2,No,46.5
4984,263296,2020-09-06,53869,10,No,59.88
4985,265031,2020-09-06,63746,4,No,40.5
4986,298052,2020-09-06,60293,17,No,59.88
4987,260525,2020-09-06,25650,14,No,59.88
4988,231913,2020-09-06,60570,4,No,75.73
4989,305414,2020-09-06,68489,2,No,75.68
4990,302114,2020-09-06,68119,2,No,40.5
4991,287811,2020-09-06,42638,23,No,40.5
4992,249990,2020-09-06,44314,9,No,79.78
4993,296622,2020-09-06,27266,4,No,59.88
4994,259548,2020-09-06,61356,5,No,40.5
4995,277999,2020-09-06,65276,2,No,59.88
4996,271968,2020-09-06,63462,6,No,40.5
4997,273938,2020-09-06,64796,4,No,59.88
4998,298522,2020-09-06,67532,2,No,59.88
4999,284178,2020-09-06,61337,9,No,67.78
